Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr22;Attr23;Attr24;Attr25;Attr26;Attr28;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;Class;Sample
0,14593;0,58953;0,16499;1,2799;-15,394;0,449716;0,14593;0,60542;1,1084;0,35691;0,14593;0,24754;0,13046;0,14593;1127,1;0,32384;1,6963;0,14593;0,099719;53,901;0,154;0,099719;0,51054;0,35691;0,32384;0,67212;0,39727;0,099719;162,97;2,2396;0,26122;0,154;1,4773;0,35691;0,10523;0,019618;0,097405;0,10523;185,3;131,4;0,67527;0,91328;59,744;0,10902;0,074494;1,2799;0,58953;0,4465;1,454;1,454;0,097799;0,40888;0,9022;0;6,7717;2,7778;147,04;2,4824;5,9617;NB;U
0,19006;0,28598;0,41891;2,4648;63,006;0,24306;0,23299;2,2847;1,1555;0,65337;0,23299;0,81472;0,17555;0,23299;396,01;0,92169;3,4968;0,23299;0,15517;43,315;0,23276;0,12658;0,30449;0,65337;0,77158;1,4195;0,13253;0,15517;80,329;4,5438;0,8139;0,23276;1,555;0,65337;0,15502;0,3694;0,035702;0,15502;145,67;102,36;1,0667;1,8418;50,05;0,20217;0,13464;2,4648;0,28598;0,22008;2,214;2,214;0,13457;0,29089;0,86543;0;8,4267;3,5659;69,519;5,2504;5,0878;NB;U
0,028609;0,497;0,10918;1,3021;12,393;-0,11713;0,029454;0,98095;1,0414;0,48753;0,029454;0,081494;0,063627;0,029454;2282,2;0,15993;2,0121;0,029454;0,023577;15,501;0,053948;0,022901;-0,11425;0,48753;0,15823;0,20623;0,39207;0,023577;109,97;3,3191;0,10855;0,053948;1,2642;0,6231;0,043184;0,06573;0,15714;0,043184;130,56;115,06;0,53923;1,1553;16,143;0,003916;0,003135;0,94689;0,36142;0,30129;0,92091;1,177;0,039751;0,058682;0,96025;0,27808;23,546;3,1724;105,6;3,4565;2,3598;NB;U
0,10613;0,24896;0,44018;2,7681;7,6042;0,449716;0,10613;2,9479;1,0304;0,7339;0,10613;0,42631;0,033497;0,10613;586,32;0,62253;4,0167;0,10613;0,022939;27,159;0,14815;0,022939;0,56955;0,7339;0,62253;1,416;0,036505;0,022939;26,7293;13,6549;0,59506;0,14815;3,264485;0,7339;0,032019;0,33;0,041548;0,032019;49,4384;21,56805;0,30828;1,3852;27,986;0,099295;0,021461;2,7681;0,24896;0,073232;2,3609;2,3609;0,02954;0,14462;0,97046;0;13,439;16,92325;23,7897;15,343;14,884;NB;U
0,008133;0,18809;0,2913;3,8027;186,876;0,00765;0,008153;4,2945;1,0067;0,80777;0,008153;0,078444;0,05781;0,008153;2149,5;0,16981;5,3165;0,008153;0,014757;4,92349;0,000723;0,01472;0,009814;0,80777;0,1697;0,48168;0,069613;0,014757;69,124;5,2804;0,003844;0,000723;0,56859;0,89193;0,001309;1,5346;0,2523;0,001309;155,74;151,81;1,3695;3,7456;4,78758;-0,023064;-0,041745;2,1013;0,10393;0,18938;1,3357;1,4748;0,006674;0,010068;0,99333;0,10419;74,136;2,4043;68,663;5,3159;0,91358;NB;U
0,010191;0,26598;0,29292;2,1013;16,146;0,1462;0,00839;2,743;1,0085;0,7296;0,00839;0,031543;0,025935;0,00839;2549,8;0,14315;3,7597;0,00839;0,005715;56,585;0,009004;0,006942;0,18081;0,7296;0,14992;0,66408;0,12724;0,005715;66,69;5,4731;0,033853;0,009004;1,4714;0,7296;0,006133;0,30288;0,22602;0,006133;118,93;62,343;0,044776;1,2456;57,064;-0,020681;-0,014087;2,1013;0,26598;0,18271;1,6541;1,6541;0,008402;0,013967;0,9916;0;6,4505;5,8547;66,13;5,5195;3,3282;NB;U
0,002422;0,20693;0,34165;3,3328;88,756;0,001379;0,000062;3,8327;0,70913;0,79308;0,02216;0,000425;0,025033;0,000062;4254,8;0,085786;4,8326;0,000062;0,000088;100,76;-0,000179;0,003416;-0,03604;0,74616;0,097192;0,66744;0,24274;0,00257;94,371;3,9484;2,7946;0,14267;0,70913;0,79308;0,20118;0,3099;0,39392;-0,000253;227,88;127,12;0,012374;1,9961;123,56;-0,017868;-0,025197;2,3589;0,14646;0,25327;1,5493;1,5493;0,20118;0,003054;0,8111;0;3,6224;2,8714;75,385;4,8418;1,3853;NB;U
0,10377;0,55242;0,25265;1,5434;33,342;0;0,13854;0,8102;2,0386;0,44758;0,1445;0,29801;0,084784;0,13854;1166,6;0,31287;1,8102;0,13854;0,06796;14,701;0,1445;0,050902;0,39492;0,39755;0,24992;0,89444;0,20208;0,070721;91,408;3,9931;3,3604;0,18219;2,0386;0,44758;0,089374;0,30599;0,10299;0,070882;103;88,303;1,2638;1,3668;16,144;0,1102;0,054058;1,2989;0,46489;0,25043;1,5846;1,5846;0,089374;0,23184;0,93226;0;24,828;4,1335;83,238;4,385;7,2171;NB;U
0,072823;0,64147;0,47476;2,1248;137,87;0;0,092507;0,55893;1,2725;0,35853;0,11737;0,21917;0,087386;0,092507;2105,5;0,17336;1,5589;0,092507;0,072695;7,856;0,11727;0,057227;0,13028;0,29342;0,14267;4,602;0,45784;0,086722;130,62;2,7944;1,8387;0,093057;1,2725;0,57461;0,073127;0,14613;0,15727;0,092151;228,4495;153,207;2,6588;2,0599;8,4758;0,098571;0,07746;1,3981;0,42208;0,35786;3,4754;5,57;0,073127;0,20311;0,92895;0,60267;46,461;2,382385;121,07;3,0149;12,335;NB;U
0,013853;0,30529;0,52748;2,9321;78,376;0;0,013853;2,2756;1,7076;0,69471;0,018514;0,050742;0,023998;0,013853;2719,2;0,13423;3,2756;0,013853;0,008113;44,369;0;0,008113;0,13788;0,67491;0,13423;2,6439;0,02046;0,01798;67,469;5,4099;4,8378;0,001332;1,7076;0,69471;0,00078;1,0059;0,37515;0;112,41;68,037;0,066738;2,1718;51,297;-0,027126;-0,015886;2,6221;0,273;0,18485;3,4821;3,4821;0,13507;0,01994;0,87248;0;8,2266;5,3648;58,356;6,2547;8,5587;NB;U
0,12029;0,091417;0,657661;7,648165;141,21;-0,255353;0,15194;9,614475;1,2239;0,891444;0,2171;2,001825;0,17712;0,15194;135,37;2,318185;10,9394;0,15194;0,12415;96,229;0,2171;0,098281;0,18703;0,6934;2,010605;7,244105;-0,176549;0,12415;26,7293;13,6549;9,47785;-0,081914;1,2239;0,90114;-0,069571;3,611065;0,009505;0,17739;153,78;57,549;0,37278;6,081655;73,081;0,15227;0,12442;6,946005;0,075499;0,073232;7,856195;8,00544;-0,075569;0,1308;0,92107;0;3,793;6,3425;23,7897;15,343;39,3715;NB;U
0,001196;0,7833;0,13036;1,1747;-76,009;-0,006704;0,00417;0,27665;2,02;0,2167;0,046001;0,00559;0,014179;0,00417;8030,315;0,036565;1,2766;0,00417;0,002064;97,922;0,044667;0,000592;0,007204;0,13228;0,032769;1,0549;0,38766;0,014378;137,94;2,646;2,5202;0,045917;2,02;0,2167;0,022731;0,009881;0,37765;0,022113;158,31;60,388;0,002207;0,44836;100,2;0,020195;0,009998;1,1189;0,74605;0,37793;1,7535;1,7535;0,022731;0,00552;0,99794;0;3,7275;6,0443;134,81;2,7075;16,345;NB;U
0,1121;0,13793;0,657661;6,2506;51,51;-0,14007;0,1191;6,2503;1,6348;0,86207;0,1191;0,8635;0,12037;0,1191;255,83;1,4267;7,2503;0,1191;0,072853;78,841;0,11908;0,06857;-0,02097;0,65981;1,376;5,2521;-0,11877;0,072853;33,215;10,989;9,47785;0,11911;1,6348;0,86207;0,072858;3,6064;0,023365;0,072843;81,427;21,56805;0,31745;3,6903;85,037;0,041399;0,025324;6,2506;0,13793;0,090999;6,2521;6,2521;0,07286;0,13003;0,92715;0;4,6296;16,92325;30,795;11,853;11,856;NB;U
0,065559;0,46442;0,043338;1,0933;-60,805;-0,23571;0,072053;1,1532;2,0594;0,53558;0,088151;0,15515;0,052209;0,072053;1576,6;0,23152;2,1532;0,072053;0,034987;66,143;0,080031;0,031834;-0,012679;0,24471;0,21753;0,08804;0,22381;0,037161;85,004;4,2939;4,2939;0,065251;2,0594;0,53558;0,031684;0,009881;0,13403;0,038861;89,198;23,056;0,17567;0,325332;68,307;0,044564;0,021639;1,0933;0,46442;0,23289;1,088;1,088;0,031684;0,12241;0,96543;0;5,5184;15,831;82,31;4,4344;4,1837;NB;U
0,250675;0,49427;0,46144;1,9336;44,572;0;0,297982;1,0232;2,6486;0,50573;0,305492;0,85372;0,16337;0,297982;416,93;0,87545;2,0232;0,297982;0,15931;26,501;0,291465;0,12819;0,54941;0,5012;0,70869;7,244105;0,003236;0,16048;82,615;4,4181;4,4181;0,307578;2,6486;0,50573;0,17553;0,98285;0,034934;0,17401;64,758;38,257;1,7656;1,5445;32,143;0,267378;0,16307;1,9336;0,49427;0,22634;7,856195;8,00544;0,17553;0,586253;0,84457;0;13,773;9,5408;68,114;5,3587;39,3715;NB;U
0,033677;0,909177;-0,163267;0,692595;-153,197;-0,23252;0,033677;0,077354;1,7062;0,071786;0,045347;0,031534;0,033939;0,033677;6804,6;0,05364;1,09994;0,033677;0,019738;52,189;0,043225;0,019738;-0,067166;-0,030869;0,05364;-0,343879;0,63264;0,023897;239,62;1,5233;1,5069;0,079424;1,7062;0,166368;0,04655;0,009881;0,53346;0,025334;114,66;62,466;0,13804;0,325332;54,737;0,018995;0,011133;0,50013;0,792832;0,65649;0,176913;0,530704;0,046551;-0,329713;0,98057;0;6,9938;5,8432;228,46;1,5976;3,7084;NB;U
0,064213;0,58374;-0,060886;0,85712;-66,29;0;0,064213;0,71308;1,3148;0,41626;0,068184;0,15069;0,06311;0,064213;2567,7;0,14215;1,7131;0,064213;0,048837;47,415;0;0,048837;0,15992;0,362;0,14215;-0,095918;0,43841;0,10913;121,8;2,9968;2,1876;0,006263;1,3148;0,41626;0,004763;0,017139;1,0368;0;99,361;51,946;0,37594;0,45628;48,82;-0,018768;-0,014274;0,62567;0,42612;0,33369;0,65576;0,65576;0,02878;0,15426;0,97465;0;7,6979;7,0266;118,29;3,0856;2,0714;NB;U
0,021659;0,62077;0,083473;1,1998;-20,073;-0,009069;0,032208;0,61089;2,0875;0,37923;0,058216;0,077089;0,044258;0,032208;2452,4;0,14883;1,6109;0,032208;0,015429;34,022;0,049008;0,010376;0,012193;0,12455;0,13184;0,16737;0,29681;0,027201;73,842;4,943;3,3268;0,02232;2,0875;0,47867;0,010692;0,009881;0,18951;0,023476;87,322;53,3;0,11131;0,73407;34,39;-0,011175;-0,005353;0,8075;0,4178;0,20231;0,76039;0,95978;0,010692;0,057114;0,98493;0,26221;10,728;6,848;73,052;4,9964;4,1857;NB;U
-0,12221;0,909177;0,10019;1,734;-8,5754;-0,255353;-0,12801;0,077354;0,692476;0,071786;0,001112;-0,277309;-0,06363;-0,12801;-3415,915;-0,039815;1,09994;-0,12801;-0,112564;61,301;0,001112;-0,102722;-0,018226;-0,030869;-0,039815;0,13126;1,000054;0,002437;109,85;3,3227;0,16675;0,002939;0,545581;0,85723;0,006439;0,27709;1,0729;0,002437;159,01;97,712;-1,069795;1,1724;61,698;-0,03295;-0,072185;0,469432;0,13649;0,30096;0,176913;1,123;0,006439;0,08277;1,08138;0;5,9542;3,7354;109,14;3,3442;0,809178;NB;U
0,250675;0,091417;0,46442;7,648165;112,14;0;0,297982;9,614475;1,7205;0,891444;0,305492;2,001825;0,23632;0,297982;47,31;2,318185;10,9394;0,297982;0,202201;8,1943;0,291465;0,16651;0,67765;0,860861;2,010605;0,96176;-0,176549;0,20702;26,7293;13,6549;9,47785;0,307578;1,7205;0,90114;0,18957;3,611065;0,004672;0,18923;49,4384;21,56805;4,818735;6,081655;10,111;0,267378;0,15993;6,946005;0,075499;0,073232;1,9618;1,9618;0,18957;0,30242;0,7966;0;44,543;16,92325;23,7897;15,343;3,563;NB;U
0,001549;0,88415;0,076189;1,0862;-13,201;0;0,001912;0,13103;2,924;0,11585;0,002119;0,002163;0,007245;0,001912;8030,315;0,02396;1,131;0,001912;0,000654;23,147;-0,006732;0,00053;0,005773;0,019315;0,02355;1,9212;0,20128;0,000654;107,42;3,3977;3,3977;-0,080143;2,924;0,166368;-0,027409;0,33459;1,0729;-0,002302;82,952;59,805;0,008353;0,87645;22,529;-0,026005;-0,008894;1,0862;0,792832;0,29431;2,9212;2,9212;-0,027409;0,01337;0,99936;0;15,769;6,1032;110,37;3,3071;39,3715;NB;U
0,18568;0,36833;0,47651;2,2937;76,107;0;0,23073;1,715;2,0932;0,63167;0,23485;0,62643;0,12079;0,23073;531,73;0,68644;2,715;0,23073;0,11023;14,979;0,2346;0,088704;0,54392;0,62747;0,56413;3,071;0,17287;0,11216;71,949;5,073;5,073;0,22468;2,0932;0,63167;0,10734;0,018257;0,047828;0,11207;146,14;131,16;2,1614;2,0605;16,78;0,21249;0,10151;2,2937;0,36833;0,19712;4,071;4,071;0,10734;0,29395;0,89034;0;24,367;2,7828;64,226;5,683;13,49;NB;U
0,250675;0,6887;-0,077077;0,80104;-52,668;-0,061332;0,2635;0,45201;1,5864;0,3113;0,305492;0,68016;0,1929;0,2635;821,44;0,44434;1,452;0,2635;0,1661;34,455;0,291465;0,1661;0,20575;0,069048;0,44434;-0,11176;0,41925;0,17921;86,958;4,1974;2,3611;-0,039732;1,5864;0,61259;-0,025045;0,073473;0,064132;0,194324;64,853;30,398;1,7596;0,4145;33,613;0,267378;0,16307;0,469432;0,38741;0,23824;0,45137;0,88824;-0,025045;0,586253;0,86541;0,96786;10,594;12,007;89,136;4,0949;2,3002;NB;U
-0,073702;0,30749;0,036049;1,1185;-48,988;0;-0,073702;2,2522;0,94512;0,69251;-0,051237;-0,24229;-0,030539;-0,073702;-3415,915;-0,093867;3,2522;-0,073702;-0,077982;59,767;-0,051694;-0,077982;-0,299619;0,64169;-0,093867;0,054639;0,31897;-0,059344;109,23;3,3415;3,3057;-0,071329;0,94512;0,69581;-0,069571;0,064191;-0,204356;-0,054695;123,86;64,092;-0,47624;0,60976;55,573;-0,096533;-0,10214;1,1065;0,30419;0,29927;1,0496;1,0546;-0,075471;-0,10643;1,0761;0,004758;6,1071;5,695;117,48;3,107;1,4325;NB;U
0,068336;0,37331;0,5771;2,5459;1,3317;0;0,084273;1,6788;1,9221;0,62669;0,098882;0,22575;0,052563;0,084273;1348,7;0,27064;2,6788;0,084273;0,043844;106,77;0,068216;0,035553;0,26084;0,45544;0,22795;7,244105;0,18286;0,051445;73,475;4,9677;4,9677;0,067629;1,9221;0,62669;0,035185;0,080098;0,14644;0,035491;174,8;68,033;0,12154;1,0398;110,66;0,051457;0,026771;2,5459;0,37331;0,2013;7,856195;8,00544;0,035185;0,10904;0,95688;0;3,4186;5,365;70,89;5,1488;38,757;NB;U
0,011239;0,3949;0,25329;1,6422;-34,18;0;0,016624;1,5323;1,3234;0,6051;0,027989;0,042149;0,048862;0,016624;2229;0,16375;2,5323;0,016624;0,012561;101,94;0,025144;0,008493;0,30252;0,57226;0,15012;0,71898;0,26859;0,020021;111,08;3,2859;3,2818;0,027435;1,3234;0,6051;0,02073;0,10547;0,17986;0,018999;167,16;65,22;0,030407;0,70504;104,1;-0,022897;-0,017302;1,6402;0,39441;0,30433;1,7176;1,7176;0,02073;0,018574;0,98755;0;3,5804;5,5964;108,78;3,3555;3,7565;NB;U
-0,096752;0,42629;0,11256;1,2849;-37,389;-0,094056;-0,096892;1,3458;1,4014;0,57371;-0,061539;-0,24528;-0,022058;-0,096892;-3415,915;-0,07251;2,3458;-0,096892;-0,069142;69,084;-0,068879;-0,069041;-0,24947;0,40945;-0,07218;0,22858;0,28454;-0,059686;93,085;3,9211;3,6335;-0,081914;1,4014;0,60423;-0,069571;0,073115;-0,204356;-0,049152;124,68;55,598;-0,36477;0,61349;62,502;-0,13486;-0,096236;1,1907;0,39502;0,25503;1,1651;1,2271;-0,075569;-0,16864;1,0647;0,05319;5,2834;6,5649;102,89;3,5476;2,8459;NB;U
0,021619;0,46172;0,52846;2,1445;34,212;0;0,027103;1,1658;1,9641;0,53828;0,064201;0,0587;0,018551;0,027103;4625,1;0,078917;2,1658;0,027103;0,013799;62,845;0,004785;0,011007;0,09208;0,52314;0,067039;7,244105;-0,035128;0,014149;86,112;4,2387;4,2387;0,007062;1,9641;0,53828;0,003595;1,1606;1,0729;0,002436;84,421;21,576;0,063927;1,4121;63,071;-0,00455;-0,002316;2,1445;0,46172;0,23592;7,856195;8,00544;0,003595;0,040162;0,98661;0;5,808;16,917;85,803;4,254;39,3715;NB;U
0,082501;0,091417;0,657661;7,648165;98,63;0;0,10527;9,614475;1,937;0,891444;0,10528;1,321;0,061736;0,10527;258,4;1,4125;10,9394;0,10527;0,054349;51,925;0,096301;0,042593;0,32808;0,860861;1,1436;6,084;-0,176549;0,054352;26,7293;13,6549;9,47785;0,067814;1,937;0,90114;0,035011;3,611065;0,025512;0,049718;71,032;21,56805;0,2994;6,081655;53,809;0,081992;0,04233;6,946005;0,07969;0,073232;7,0458;7,0458;0,035011;0,090131;0,94673;0;7,0293;16,92325;23,7897;15,343;14,91;NB;U
0,20279;0,45329;0,39913;2,6909;25,849;0;0,20279;1,2061;2,9939;0,54671;0,20279;0,85908;0,069301;0,20279;797,42;0,45773;2,2061;0,20279;0,067732;27,695;0;0,067732;0,29645;0,46395;0,45773;1,0941;0,076773;0,15203;36,014;10,135;5,2778;0,002069;2,9939;0,54841;0,000691;0,94879;1,0729;0;50,133;22,438;0,89265;1,7285;34,659;-0,004698;-0,001569;1,4013;0,23605;0,098668;1,4986;1,5032;0,20093;0,37092;0,80157;0,003102;13,179;16,267;28,777;12,684;8,2066;NB;U
0,066111;0,75917;-0,13821;0,76304;-119,65;0;0,081916;0,31723;1,6713;0,24083;0,13515;0,14044;0,076162;0,081916;2176,9;0,16767;1,3172;0,081916;0,049014;76,349;0,13514;0,039557;0,19012;0,1399;0,14685;-0,24906;0,44922;0,059594;138,06;2,6438;2,0312;0,12923;1,6713;0,38246;0,077323;0,030901;0,14019;0,080861;93,263;21,56805;0,18911;0,325332;82,747;0,089769;0,053713;0,58624;0,58327;0,37825;0,43397;0,6892;0,077323;0,27451;0,95137;0,58811;4,7807;16,92325;127,39;2,8653;3,0116;NB;U
-0,12221;0,909177;-0,163267;0,692595;-153,197;-0,255353;-0,12801;0,077354;1,0243;0,071786;-0,103085;-0,277309;-0,06363;-0,12801;-1830,6;-0,126267;1,09994;-0,12801;-0,112564;4,92349;-0,081914;-0,102722;-0,17606;-0,030869;-0,126917;-0,343879;1,000054;-0,090276;269,582;1,40345;1,0163;-0,081914;1,0243;0,166368;-0,069571;0,036469;-0,204356;-0,069043;71,223;69,168;-1,069795;0,325332;4,78758;-0,193048;-0,145044;0,469432;0,792832;0,712566;0,176913;0,530704;-0,075569;0,586253;1,08138;0;74,136;5,277;248,908;1,46642;1,3339;NB;U
0,13969;0,28824;0,657661;3,8248;91,616;0;0,17865;2,4693;2,7376;0,71176;0,18031;0,72882;0,070829;0,17865;542,58;0,67272;3,4693;0,17865;0,065258;5,4746;0,15046;0,051026;0,5538;0,66633;0,53755;7,244105;-0,12016;0,06542;34,924;10,451;8,888;0,17577;2,7376;0,71176;0,064203;2,5312;0,057981;0,054959;49,4384;36,801;3,402;3,6572;5,8502;0,1352;0,049387;3,2526;0,24512;0,095682;7,856195;8,00544;0,064203;0,19626;0,93578;0;66,671;9,9182;32,682;11,168;39,3715;NB;U
0,086185;0,54269;-0,025039;0,95386;-20,127;-0,10513;0,093496;0,84267;3,069865;0,45731;0,13294;0,17228;0,045956;0,093496;1302,2;0,2803;1,8427;0,093496;0,028246;13,88;0,13212;0,026038;0,13244;-0,018946;0,26683;-0,051911;0,16392;0,040161;62,36;5,8531;5,8531;0,13361;3,264485;0,45731;0,040366;0,043334;0,09484;0,039914;54,488;40,608;0,6847;0,72192;14,464;0,073495;0,022204;0,95386;0,54269;0,17085;0,94809;0,94809;0,040366;0,18846;0,97179;0;26,297;8,9883;59,843;6,0993;6,8623;NB;U
0,007082;0,22628;0,52132;3,3038;105,08;0,32647;0,013698;2,3392;1,0475;0,52933;0,013698;0,060536;0,028634;0,013698;1649,1;0,22133;4,4193;0,013698;0,007832;7,5434;0,080204;0,004049;0,41324;0,52933;0,19209;2,0655;-0,13209;0,007832;49,465;7,379;0,35444;0,080204;1,7719;0,52933;0,045855;2,0583;0,063809;0,045855;58,817;51,273;0,19591;3,1441;7,9018;0,043819;0,025053;3,3038;0,22628;0,13552;2,0972;2,0972;0,045351;0,013379;0,95465;0;48,387;7,1187;47,221;7,7296;6,9298;NB;U
0,002799;0,18225;0,48636;3,8316;134,67;0,042724;0,009685;3,9177;0,91027;0,71401;0,009685;0,056384;0,066718;0,009685;935;0,39038;5,487;0,009685;0,009082;23,58;0,003296;0,002625;0,069297;0,71401;0,3526;1,4226;0,031445;0,009082;53,515;6,8205;0,018085;0,003296;1,2226;0,7245;0,003091;0,87876;0,092527;0,003091;173,6;150,02;0,040633;3,4306;21,464;-0,058166;-0,054545;3,6111;0,17176;0,14662;2,0885;2,1192;-0,075569;0,00392;1,08138;0,014691;15,48;2,433;58,791;6,2084;3,1192;NB;U
0,10093;0,46593;0,29423;1,6315;27,961;0,33395;0,12859;1,0079;1,0531;0,46962;0,12859;0,27599;0,073905;0,12859;980,21;0,37237;2,1462;0,12859;0,054776;19,043;0,12381;0,042995;0,42336;0,46962;0,31301;1,2268;0,11953;0,054776;76,286;4,7846;0,26572;0,12381;2,371;0,46962;0,052737;0,40221;0,090795;0,052737;89,051;70,008;0,82409;1,3686;20,053;0,078899;0,033608;1,6315;0,46593;0,209;1,958;1,958;0,050387;0,21493;0,94961;0;19,167;5,2137;72,443;5,0385;9,7881;NB;U
0,004645;0,85775;0,1146;1,1336;-38,341;0;0,006779;0,16585;2,7477;0,14225;0,020827;0,007903;0,017943;0,006779;6350,4;0,057477;1,1658;0,006779;0,002467;53,289;0,020825;0,00169;0,026938;0,004645;0,054989;4,1448;0,30193;0,00738;114,15;3,1977;3,1977;0,004881;2,7477;0,166368;0,001777;0,034014;0,45135;0,007579;125,29;72,002;0,011578;0,66592;53,384;-0,021697;-0,007897;1,1336;0,792832;0,31273;5,1448;5,1448;0,001777;0,032651;0,99755;0;6,8494;5,0693;113,94;3,2034;39,3715;NB;U
0,022494;0,45822;0,40984;2,0037;73,185;0;0,029133;1,1824;1,6347;0,54178;0,036436;0,071347;0,030149;0,029133;3393,4;0,10756;2,1824;0,029133;0,017821;12,216;0,018928;0,01376;0,30177;0,33515;0,093072;2,254;0,05877;0,017972;92,008;3,967;3,5351;0,014888;1,6347;0,54178;0,009107;0,96018;0,39082;0,011579;95,138;82,922;0,41113;1,8697;12,328;-0,001225;-0,000749;1,7855;0,40833;0,25208;2,9796;2,9796;0,009107;0,041518;0,98242;0;29,879;4,4017;91,17;4,0035;8,9905;NB;U
0,24663;0,11314;0,44383;4,9229;186,876;0,449716;0,297982;7,7183;1,6713;0,87324;0,30507;2,001825;0,269038;0,297982;115,29;2,318185;8,8386;0,297982;0,202201;37,387;0,28598;0,172698;0,78503;0,860861;2,010605;1,0018;-0,176549;0,215666;95,513;3,8215;2,5276;0,28598;0,74585;0,87324;0,222054;3,2389;0,010969;0,194324;96,233;58,846;3,332;4,2687;62,486;0,23285;0,16307;4,9229;0,11314;0,26168;1,9711;1,9711;0,305068;0,28243;0,700755;0;9,7628;6,2026;57,147;6,387;1,6311;NB;U
0,036908;0,70615;0,44532;2,1563;78,377;0;0,044273;0,41613;1,4055;0,29385;0,045464;0,11496;0,044286;0,044273;4140,9;0,088145;1,4161;0,044273;0,0315;4,92349;0,032869;0,02626;0,17277;0,2485;0,077715;2,6266;0,44979;0,03172;108,88;3,3979;1,8532;0,11439;1,4055;0,29525;0,081388;0,58462;0,46299;0,023386;157,19;152,79;2,1746;2,1122;4,78758;0,014899;0,0106;1,176;0,38513;0,2943;1,7332;1,7414;0,081388;0,1256;0,91668;0,004774;74,136;2,3889;100,02;3,6494;8,2897;NB;U
0,004144;0,72846;0,15806;1,3176;-153,197;-0,052274;0,004144;0,35028;1,1302;0,25517;0,004144;0,008326;0,078655;0,004144;5851,4;0,062378;1,3728;0,004144;0,007172;124,218;0,050007;0,007172;-0,048618;0,25517;0,062378;0,45907;1,000054;0,007172;269,582;1,40345;0,068648;0,050007;0,58702;0,48598;0,086561;0,017962;0,2623;0,086561;228,4495;142,73;0,009845;0,47191;138,848;0,00871;0,015078;0,90013;0,49764;0,712566;0,74112;1,4115;0,11523;0,016238;0,88477;0,90455;2,93837;2,5573;248,908;1,46642;1,6779;NB;U
-0,12221;0,909177;-0,163267;0,692595;-126,4;-0,14582;-0,12801;0,077354;2,9535;0,071786;-0,103085;-0,2244;-0,053232;-0,12801;-2743,8;-0,126267;1,09994;-0,12801;-0,087504;63,367;-0,081914;-0,087504;-0,29956;-0,030869;-0,126917;-0,343879;0,39839;-0,067667;135,09;2,7019;2,6329;-0,081914;2,9535;0,166368;-0,053575;0,012193;-0,204356;-0,058449;74,424;21,56805;-0,50403;0,325332;60,145;-0,193048;-0,092722;0,52144;0,792832;0,37012;0,176913;0,530704;-0,053575;0,586253;1,08138;0;5,7601;16,92325;142,33;2,5645;7,6966;NB;U
0,027122;0,62768;0,011291;1,0201;-14,378;0,098621;0,041921;0,56003;1,0315;0,35152;0,041921;0,074764;0,074933;0,041921;2152,1;0,1696;1,5932;0,041921;0,029508;14,566;0,049143;0,019091;0,13693;0,35152;0,14602;0,026382;0,37622;0,029508;148,59;2,4564;0,078293;0,049143;1,471;0,41849;0,034592;0,17875;0,18153;0,034592;121,21;106,64;0,47839;0,91902;15,024;-0,015391;-0,010834;0,91129;0,56071;0,4071;0,8213;0,97778;0,030494;0,077158;0,96951;0,19052;25,058;3,4226;144,06;2,5337;3,3193;NB;U
0,073671;0,23381;0,45615;2,9509;48,133;0;0,09681;3,2769;2,9139;0,76619;0,12547;0,41404;0,038136;0,09681;767,99;0,47527;4,2769;0,09681;0,033223;9,6427;0,12099;0,025282;0,43268;0,74035;0,37631;1,4713;0,046187;0,033223;30,82;11,843;9,47785;0,14486;2,9139;0,76619;0,049713;0,47078;0,057604;0,04152;72,637;62,994;0,957;2,6217;10,147;0,10667;0,036608;2,9509;0,23381;0,084438;2,4713;2,4713;0,049713;0,096153;0,96687;0;37,852;5,7942;29,288;12,463;9,3986;NB;U
0,063323;0,51578;0,3558;1,7729;42,098;0,41603;0,079279;0,76534;1,0496;0,39475;0,079279;0,17221;0,073209;0,079279;1357,5;0,26888;1,9388;0,079279;0,041851;25,568;0,092206;0,033427;0,51609;0,39475;0,23794;1,9355;0,17062;0,041851;93,098;3,9206;0,17877;0,092206;1,9155;0,45017;0,048675;0,45957;0,11185;0,048675;116,49;90,926;0,4772;1,4846;26,835;0,032802;0,017316;1,5824;0,46036;0,25506;2,1473;2,4488;0,047211;0,16041;0,95279;0,14039;14,276;4,0143;88,703;4,1149;10,305;NB;U
